Name,SMILES,Affinity
ab_enamine13711,Cc1cc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3ccc4OCCCOc4c3)cc2)no1,-8.556
dds5_enamine22835,Cc1cc(C)cc(OCc2noc(Cn3nnc4n(C)ncc4c3=O)n2)c1,-8.555
ab_enamine14256,CC(CC(=O)NS(=O)(=O)Cc1cccc2cccnc12)NC(=O)C1CCCC1,-8.554
dds5_enamine41441,CC1Cc2ccccc2N1C(=O)C1CCCCC1C(=O)N1CCOC(C1)c1nnn[nH]1,-8.552
hinge_enamine9976,CC(NS(=O)(=O)c1cccc(c1)C(=O)NCc1nnc2ccccn12)c1ccccc1,-8.551
dds5_enamine21088,Cc1nnnn1c1cccc(NC(=O)c2ccc3ccc(Br)cc3c2)c1,-8.548
CHEMBL3102954,Oc1ccc(O)c(-c2cnc3[nH]cc(-c4ccc(O)c(O)c4)c3c2)c1,-8.548
hinge_enamine6987,O=C(Nc1cccc(C#N)c1)c1ccc(NS(=O)(=O)c2ccc3OCCOc3c2)cc1,-8.548
hinge_enamine4170,Cc1ccc(CC(=O)N2CCN(CC2)c2ncnc3[nH]ccc23)cc1,-8.546
dds5_enamine45128,CC(C)c1ccc(cc1)c1nnc(NC(=O)NC2CCC(O)C(C)C2)s1,-8.545
dds5_enamine12416,Cc1c[nH]c(=O)n1c1cccc(c1)c1noc(n1)c1cc(F)ncc1C,-8.545
hinge_enamine13134,CC1Oc2ccc(NC(=O)CCc3nc4n(ncc4c(=O)[nH]3)c3ccccc3)cc2NC1=O,-8.544
dds5_enamine31050,O=C(NC1CCCC21CCN(CC2)C(=O)c1cccc2C(=O)NCc12)c1cnc2[nH]nnc2c1,-8.544
ab_enamine23541,NC(=O)Nc1cccc(CNc2sccc2[N+](=O)[O-])c1,-8.541
dds1_enamine9985,CC1(C)C(=O)Nc2cc(ccc12)C(=O)NCc1cccc(n1)N1CCOCC1,-8.538
dds5_enamine13570,Cc1nc(no1)c1cccc(NC(=O)c2cn(nn2)C2CCNCC2)c1,-8.537
dds5_enamine463,CC1Oc2ccc(cc2NC1=O)C(=O)C1CCN(CC1)C(=O)NC1CCc2c1cccc2Cl,-8.537
ab_enamine18649,CC1(C)C(=O)Nc2ccc(cc12)S(=O)(=O)Nc1ccc(O)c(c1)[N+](=O)[O-],-8.535
