Name,Affinity
psl_enamine4828,-8.415
dds5_enamine33588,-7.372
psl_enamine3316,-7.528
dds5_enamine28893,-8.107
psl_enamine1219,-6.088
dds5_enamine44488,-6.961
dds5_enamine23346,-7.605
dds5_enamine19354,-6.848
dds1_enamine7163,-7.703
ab_enamine26542,-7.652
hinge_enamine785,-6.976
ab_enamine22324,-8.552
dds5_enamine25639,-7.667
dds5_enamine39134,-8.092
dds5_enamine47728,-6.764
dds5_enamine48468,-6.744
ab_enamine10386,-7.513
ab_enamine15397,-8.178
CHEMBL3660767,-6.979
psl_enamine2648,-8.285
ab_enamine13289,-7.512
ab_enamine5168,-7.205
dds1_enamine1345,-7.193
dds5_enamine3775,-7.353
dds5_enamine2547,-6.681
dds5_enamine28919,-8.065
hinge_enamine852,-7.827
dds5_enamine24187,-7.624
dds5_enamine33193,-6.357
hinge_enamine18719,-7.116
dds5_enamine24144,-7.613
dds5_enamine22547,-5.967
hinge_enamine9518,-6.743
dds5_enamine45206,-8.831
dds5_enamine42178,-6.582
dds5_enamine15987,-6.783
hinge_enamine1043,-7.564
hinge_enamine18448,-7.625
hinge_enamine23998,-7.852
ab_enamine21550,-8.058
dds5_enamine32017,-6.14
dds5_enamine7093,-8.486
dds5_enamine45907,-7.357
dds5_enamine5049,-7.479
dds5_enamine17498,-7.121
dds5_enamine38703,-6.953
hinge_enamine15218,-8.088
dds5_enamine35696,-8.739
hinge_enamine2011,-6.731
hinge_enamine17839,-8.034
dds5_enamine29293,-6.74
hinge_enamine11899,-7.801
ab_enamine24878,-7.215
ab_enamine13974,-9.303
dds5_enamine1541,-7.274
dds5_enamine1321,-7.646
hinge_enamine18775,-7.315
dds5_enamine18945,-7.15
dds5_enamine37443,-7.626
dds1_enamine6550,-7.243
dds5_enamine26390,-8.548
dds1_enamine2374,-7.503
hinge_enamine18867,-6.744
ab_enamine21997,-8.299
dds5_enamine47712,-7.696
dds5_enamine23297,-5.766
dds5_enamine37138,-6.24
hinge_enamine3866,-6.512
dds5_enamine35211,-7.237
dds5_enamine18440,-7.471
dds1_enamine95,-7.146
ab_enamine21225,-7.802
dds5_enamine35309,-8.11
dds5_enamine34215,-7.415
psl_enamine2303,-6.08
dds1_enamine7360,-7.223
ab_enamine17544,-7.768
ab_enamine12221,-7.928
dds5_enamine33267,-7.127
dds5_enamine36078,-7.76
dds5_enamine20263,-6.905
hinge_enamine18388,-7.832
dds5_enamine14797,-7.179
ab_enamine8507,-6.907
hinge_enamine4056,-8.35
dds5_enamine29283,-6.898
dds1_enamine8687,-6.545
dds5_enamine34714,-7.549
hinge_enamine16044,-7.92
dds5_enamine21276,-6.563
ab_enamine16591,-7.327
ab_enamine12043,-7.041
hinge_enamine20735,-7.206
ab_enamine25002,-7.537
dds5_enamine15425,-7.6
dds5_enamine408,-7.628
hinge_enamine10995,-6.897
dds5_enamine2857,-7.342
dds5_enamine34498,-6.571
CHEMBL1236682,-6.784
dds5_enamine26147,-8.609
dds5_enamine9286,-5.893
dds5_enamine24168,-7.829
psl_enamine399,-8.738
dds5_enamine15649,-7.065
dds5_enamine17069,-7.25
ab_enamine1699,-6.902
ab_enamine10770,-6.071
hinge_enamine3660,-8.441
ab_enamine4534,-9.321
dds5_enamine2725,-7.152
dds5_enamine3273,-7.384
hinge_enamine5824,-8.744
dds5_enamine2489,-5.746
ab_enamine15758,-7.215
hinge_enamine7099,-7.758
dds5_enamine48274,-7.061
dds1_enamine4887,-8.041
dds5_enamine5659,-7.111
dds5_enamine18281,-6.969
hinge_enamine4459,-7.578
ab_enamine20391,-7.354
dds5_enamine5317,-6.455
dds1_enamine2138,-6.937
ab_enamine24018,-6.142
dds5_enamine38091,-8.136
ab_enamine19096,-9.007
dds5_enamine3271,-8.183
ab_enamine7521,-8.426
ab_enamine14403,-7.759
dds5_enamine26741,-6.424
dds5_enamine13042,-6.061
dds5_enamine44447,-7.38
ab_enamine20009,-7.499
hinge_enamine8222,-7.406
dds1_enamine1813,-7.52
dds5_enamine28681,-8.341
hinge_enamine15477,-6.297
hinge_enamine636,-7.231
ab_enamine2767,-6.666
psl_enamine3031,-7.817
dds5_enamine45714,-7.383
dds5_enamine19802,-6.651
hinge_enamine3695,-6.355
ab_enamine28523,-7.708
hinge_enamine21023,-8.049
hinge_enamine14783,-6.889
ab_enamine9656,-6.843
hinge_enamine23569,-8.722
ab_enamine15294,-7.988
dds5_enamine44385,-6.924
dds5_enamine47400,-7.139
dds1_enamine434,-7.839
dds1_enamine4558,-7.852
dds5_enamine33673,-6.961
hinge_enamine3723,-8.342
dds5_enamine30951,-8.295
CHEMBL3085983,-7.39
dds1_enamine3157,-7.782
dds5_enamine37866,-6.229
dds5_enamine41948,-8.605
ab_enamine5750,-6.81
dds5_enamine32032,-7.016
dds5_enamine33804,-6.647
dds1_enamine4102,-5.987
dds5_enamine26033,-6.326
ab_enamine16720,-8.302
dds1_enamine1833,-6.789
hinge_enamine21033,-8.633
dds1_enamine7774,-7.67
ab_enamine27559,-7.456
ab_enamine2798,-6.856
dds1_enamine5766,-7.159
hinge_enamine21474,-7.326
dds5_enamine20468,-6.703
ab_enamine15968,-7.379
ab_enamine27374,-7.246
ab_enamine23780,-8.037
dds5_enamine537,-6.55
hinge_enamine127,-7.422
dds5_enamine24982,-5.89
psl_enamine2612,-7.48
ab_enamine10283,-6.524
ab_enamine1149,-7.795
dds5_enamine27920,-6.693
dds5_enamine17661,-6.464
hinge_enamine9363,-7.306
ab_enamine5055,-7.312
dds1_enamine2859,-7.444
hinge_enamine22375,-8.043
dds5_enamine25137,-7.914
dds5_enamine14422,-6.38
ab_enamine7973,-6.884
ab_enamine14620,-7.712
ab_enamine10232,-7.494
hinge_enamine8512,-8.102
dds5_enamine30927,-7.083
dds1_enamine8115,-8.334
dds5_enamine19932,-7.146
dds5_enamine16256,-8.058
hinge_enamine18424,-8.119
hinge_enamine19863,-8.068
dds5_enamine1241,-8.057
ab_enamine6918,-6.514
fda_enamine345,-4.036
ab_enamine10298,-7.028
dds5_enamine6793,-8.085
dds5_enamine31035,-7.909
ab_enamine4837,-7.308
hinge_enamine9560,-8.323
hinge_enamine20668,-8.478
hinge_enamine23778,-9.088
ab_enamine20348,-5.911
dds5_enamine25027,-6.883
dds5_enamine11346,-7.735
dds5_enamine10307,-6.174
ab_enamine13748,-6.797
dds5_enamine10051,-7.296
dds5_enamine18445,-5.963
dds5_enamine40593,-7.157
dds5_enamine41785,-8.055
fda_enamine529,-6.214
hinge_enamine2978,-8.078
ab_enamine9503,-6.938
ab_enamine20151,-7.434
dds5_enamine9798,-7.456
dds5_enamine14921,-8.334
ab_enamine11622,-6.938
dds5_enamine38156,-7.213
hinge_enamine10087,-8.366
ab_enamine26156,-7.751
dds5_enamine12168,-7.631
dds5_enamine14226,-6.859
dds5_enamine15681,-6.537
dds5_enamine35466,-8.006
hinge_enamine16639,-6.743
fda_enamine108,-7.287
dds5_enamine31857,-6.985
dds5_enamine8095,-6.959
ab_enamine12239,-7.749
psl_enamine5440,-7.798
ab_enamine18671,-6.97
dds5_enamine7810,-7.515
hinge_enamine19374,-7.322
dds5_enamine23504,-7.098
dds5_enamine26819,-7.176
dds5_enamine32100,-7.328
dds1_enamine7602,-6.883
hinge_enamine20559,-6.759
dds5_enamine763,-6.795
ab_enamine3779,-7.446
hinge_enamine15180,-8.649
ab_enamine2755,-7.305
ab_enamine23846,-6.519
dds5_enamine31090,-6.281
hinge_enamine13598,-7.994
dds5_enamine8235,-9.12
ab_enamine5300,-7.022
ab_enamine6494,-6.808
hinge_enamine23363,-6.371
dds5_enamine38390,-7.714
dds5_enamine24039,-8.026
ab_enamine23773,-7.873
dds1_enamine4806,-8.37
dds5_enamine37745,-7.446
ab_enamine874,-7.978
dds5_enamine7612,-7.74
ab_enamine27126,-8.184
dds5_enamine17691,-7.333
ab_enamine6846,-7.878
dds5_enamine21056,-6.55
dds5_enamine12539,-7.237
dds5_enamine40395,-7.132
dds1_enamine3960,-7.967
ab_enamine1307,-6.713
fda_enamine232,-6.237
ab_enamine19074,-5.882
psl_enamine4967,-7.24
dds5_enamine5890,-5.921
dds5_enamine48246,-7.885
dds5_enamine27565,-8.193
psl_enamine2650,-7.377
hinge_enamine5913,-7.014
dds5_enamine36393,-6.973
dds5_enamine15790,-6.582
ab_enamine2665,-6.839
ab_enamine19560,-6.405
ab_enamine9352,-8.173
dds5_enamine48715,-7.525
dds1_enamine4329,-7.045
ab_enamine17004,-8.606
hinge_enamine15992,-8.237
ab_enamine1729,-7.697
dds1_enamine7957,-7.626
hinge_enamine18137,-8.432
fda_enamine532,-5.791
dds1_enamine6271,-6.522
dds1_enamine9875,-7.063
dds5_enamine45429,-6.935
dds5_enamine32961,-7.18
dds5_enamine24038,-8.368
dds5_enamine50179,-6.433
hinge_enamine12131,-7.355
dds5_enamine36737,-8.063
dds5_enamine35825,-6.814
ab_enamine13095,-7.869
dds1_enamine6261,-6.412
dds5_enamine10399,-7.707
dds5_enamine28034,-6.826
psl_enamine1180,-7.565
ab_enamine21278,-7.92
psl_enamine143,-7.627
ab_enamine6175,-7.045
ab_enamine16688,-7.593
dds5_enamine30173,-7.618
dds5_enamine50163,-6.802
dds1_enamine9027,-8.303
dds5_enamine21537,-6.612
ab_enamine14874,-8.055
dds5_enamine31165,-7.513
dds5_enamine9600,-7.222
dds5_enamine26065,-7.951
ab_enamine13769,-8.371
psl_enamine1481,-7.869
hinge_enamine13481,-6.495
hinge_enamine8229,-6.684
dds1_enamine7961,-8.343
ab_enamine5339,-6.988
dds1_enamine1795,-8.174
dds1_enamine2325,-7.257
dds5_enamine13382,-6.925
dds5_enamine30958,-8.494
dds5_enamine44942,-6.854
dds5_enamine5621,-7.473
dds1_enamine8641,-7.66
dds1_enamine1442,-8.404
dds5_enamine16239,-8.018
ab_enamine3979,-7.63
dds5_enamine33444,-5.829
psl_enamine338,-8.125
dds5_enamine41899,-7.305
dds5_enamine4244,-6.871
hinge_enamine18728,-7.099
dds5_enamine23916,-6.105
ab_enamine11700,-6.757
ab_enamine21999,-8.606
dds5_enamine4889,-6.91
dds5_enamine49423,-7.416
hinge_enamine12202,-7.853
hinge_enamine23188,-7.065
dds5_enamine47269,-8.051
dds1_enamine2211,-8.106
dds5_enamine22291,-7.008
psl_enamine5659,-7.949
hinge_enamine3679,-8.206
ab_enamine1366,-6.695
hinge_enamine22981,-6.944
dds5_enamine16092,-6.096
ab_enamine15138,-7.988
dds5_enamine26311,-6.654
dds5_enamine24690,-7.315
hinge_enamine15341,-8.288
dds5_enamine28046,-6.881
dds5_enamine45680,-8.482
hinge_enamine7130,-8.276
ab_enamine26193,-7.222
dds5_enamine26363,-7.709
dds5_enamine27983,-6.13
dds5_enamine38657,-8.371
ab_enamine6454,-8.824
dds5_enamine26022,-7.772
hinge_enamine21803,-7.417
psl_enamine5201,-6.933
dds5_enamine30,-8.549
ab_enamine21598,-7.433
dds5_enamine24722,-7.619
dds5_enamine16005,-7.263
psl_enamine2099,-7.506
dds5_enamine143,-9.459
dds5_enamine21580,-8.75
dds5_enamine31054,-7.667
dds5_enamine29756,-5.845
ab_enamine6664,-6.156
dds5_enamine18774,-7.408
ab_enamine28384,-7.804
dds5_enamine39535,-8.403
hinge_enamine8922,-8.526
dds1_enamine1369,-6.884
dds5_enamine19257,-7.829
dds1_enamine5996,-7.333
dds1_enamine4466,-6.017
hinge_enamine17866,-8.354
ab_enamine22130,-7.041
ab_enamine8903,-7.464
dds5_enamine36499,-8.047
hinge_enamine20934,-6.706
hinge_enamine22270,-8.362
hinge_enamine20253,-6.988
hinge_enamine1082,-7.543
psl_enamine4518,-8.549
dds5_enamine8747,-6.815
dds5_enamine34814,-6.778
ab_enamine16620,-7.46
ab_enamine15634,-7.043
dds5_enamine6844,-6.762
dds1_enamine1051,-7.534
dds1_enamine3172,-6.959
dds5_enamine18584,-7.321
dds5_enamine6,-8.061
dds5_enamine23780,-7.202
ab_enamine17575,-7.644
dds1_enamine1325,-7.559
hinge_enamine13315,-7.528
dds5_enamine18794,-7.881
hinge_enamine20870,-6.77
dds5_enamine23118,-7.632
dds5_enamine8607,-7.428
dds1_enamine7194,-7.317
dds5_enamine48674,-7.774
ab_enamine577,-6.592
hinge_enamine14355,-6.954
ab_enamine17048,-7.006
ab_enamine18618,-6.978
hinge_enamine8132,-7.788
dds5_enamine4928,-7.498
dds5_enamine41096,-6.506
dds5_enamine15149,-8.107
dds5_enamine25004,-6.945
dds5_enamine17002,-7.279
hinge_enamine5427,-7.224
dds5_enamine161,-7.265
dds5_enamine41490,-7.806
dds5_enamine45511,-7.993
dds5_enamine35613,-7.67
dds5_enamine8997,-6.115
dds5_enamine21792,-6.971
psl_enamine35,-7.881
dds5_enamine37867,-7.58
ab_enamine11811,-7.705
dds5_enamine24655,-6.393
dds5_enamine39445,-8.148
dds5_enamine517,-7.259
hinge_enamine5616,-9.752
hinge_enamine1936,-7.22
dds5_enamine41200,-7.477
dds5_enamine50150,-6.548
dds5_enamine8311,-7.039
hinge_enamine20913,-6.829
hinge_enamine732,-8.186
dds1_enamine4360,-6.63
hinge_enamine20940,-7.037
dds1_enamine9565,-7.037
ab_enamine28545,-6.492
dds1_enamine2989,-7.521
ab_enamine13839,-6.649
ab_enamine5155,-6.761
dds5_enamine48817,-6.628
dds5_enamine47536,-5.823
ab_enamine20465,-7.346
dds5_enamine16653,-6.325
ab_enamine12050,-6.642
hinge_enamine1676,-8.948
ab_enamine15896,-7.447
ab_enamine5243,-7.552
hinge_enamine8445,-7.193
dds5_enamine47172,-8.916
hinge_enamine9094,-7.665
ab_enamine28351,-7.577
hinge_enamine22734,-7.293
ab_enamine7659,-7.182
hinge_enamine6719,-6.499
ab_enamine13059,-8.988
hinge_enamine12796,-8.025
ab_enamine12234,-7.31
dds1_enamine9771,-7.94
dds5_enamine24985,-6.961
fda_enamine493,-5.701
ab_enamine8447,-6.128
dds5_enamine10338,-7.083
psl_enamine1271,-9.364
ab_enamine20885,-8.034
psl_enamine5391,-7.627
ab_enamine23670,-8.381
ab_enamine15017,-8.561
ab_enamine20056,-7.801
dds5_enamine2038,-6.536
dds5_enamine32629,-7.489
ab_enamine4748,-7.347
ab_enamine11098,-7.517
dds1_enamine6187,-7.263
dds5_enamine34165,-7.154
dds5_enamine13284,-6.626
dds5_enamine50081,-6.967
hinge_enamine6691,-7.818
dds5_enamine38485,-7.944
dds1_enamine3306,-6.859
dds5_enamine11235,-7.586
hinge_enamine21806,-8.019
dds5_enamine23033,-8.568
hinge_enamine18961,-6.911
hinge_enamine17922,-7.779
hinge_enamine8916,-8.981
dds5_enamine12968,-6.425
hinge_enamine17542,-7.082
hinge_enamine10731,-8.893
dds5_enamine8273,-6.697
dds5_enamine36748,-7.572
dds1_enamine6572,-8.421
ab_enamine27381,-7.78
ab_enamine32,-5.94
ab_enamine24911,-8.019
dds5_enamine39133,-6.876
hinge_enamine14353,-8.213
ab_enamine28709,-8.286
dds5_enamine7365,-9.312
dds1_enamine4451,-9.063
dds5_enamine15126,-7.807
dds5_enamine25434,-5.441
dds5_enamine37266,-6.828
dds5_enamine41884,-7.389
dds5_enamine21421,-7.895
dds5_enamine315,-7.784
dds1_enamine273,-7.316
ab_enamine9593,-7.51
dds5_enamine36553,-7.158
hinge_enamine21698,-7.777
dds1_enamine4056,-7.619
dds5_enamine25656,-6.762
dds5_enamine7188,-7.644
dds5_enamine50035,-6.598
ab_enamine18514,-6.678
hinge_enamine6831,-7.254
dds5_enamine17207,-6.182
hinge_enamine23544,-7.408
dds5_enamine30558,-6.664
ab_enamine35,-7.439
dds5_enamine27670,-7.481
dds5_enamine49021,-7.537
hinge_enamine4443,-8.349
dds5_enamine11719,-8.151
hinge_enamine2177,-7.739
psl_enamine5294,-9.057
dds1_enamine8648,-7.313
ab_enamine7776,-6.345
hinge_enamine15592,-7.357
dds5_enamine24937,-7.309
ab_enamine27095,-8.037
dds5_enamine24204,-7.138
dds5_enamine17630,-6.774
ab_enamine15875,-7.745
ab_enamine10717,-7.984
dds5_enamine28427,-7.612
dds5_enamine8412,-6.919
dds1_enamine1237,-7.826
dds5_enamine43307,-8.218
dds1_enamine524,-5.627
ab_enamine4141,-8.021
dds5_enamine9670,-7.492
dds5_enamine33537,-7.905
dds5_enamine10492,-7.087
hinge_enamine3301,-8.309
hinge_enamine8790,-8.276
ab_enamine12297,-6.219
dds5_enamine22284,-7.373
ab_enamine8669,-8.208
dds5_enamine13883,-7.43
dds5_enamine40207,-7.96
dds5_enamine47868,-8.169
dds5_enamine50054,-7.296
hinge_enamine4753,-8.55
dds5_enamine20946,-7.365
dds5_enamine47653,-7.117
ab_enamine28047,-7.96
dds1_enamine9414,-6.641
dds1_enamine6523,-7.313
dds5_enamine75,-6.272
dds5_enamine45903,-6.315
dds5_enamine44215,-8.629
hinge_enamine9605,-8.757
ab_enamine4656,-8.087
dds5_enamine1039,-7.003
dds5_enamine27421,-7.46
hinge_enamine12778,-8.565
dds5_enamine18529,-7.67
dds5_enamine13383,-7.0
dds5_enamine15109,-7.948
ab_enamine10809,-7.146
dds5_enamine11088,-8.64
ab_enamine16779,-7.584
dds5_enamine1315,-8.151
ab_enamine28020,-8.117
hinge_enamine13379,-7.584
hinge_enamine10361,-7.825
dds5_enamine8028,-7.439
dds5_enamine32451,-8.771
hinge_enamine20076,-7.612
dds5_enamine4629,-7.427
dds1_enamine4724,-8.055
dds5_enamine6426,-8.762
ab_enamine6077,-6.108
ab_enamine21230,-8.246
dds1_enamine7847,-7.97
dds5_enamine41713,-6.393
dds5_enamine16597,-8.936
dds5_enamine35380,-8.227
dds5_enamine9646,-7.961
hinge_enamine6866,-8.441
dds5_enamine39883,-9.201
dds5_enamine1595,-6.66
dds5_enamine36368,-8.74
psl_enamine3377,-7.657
ab_enamine27606,-8.403
dds5_enamine41335,-6.687
dds5_enamine1559,-7.624
dds5_enamine37911,-7.396
ab_enamine21288,-7.233
dds5_enamine7689,-7.434
dds5_enamine42248,-7.368
psl_enamine5503,-6.601
ab_enamine13718,-7.613
psl_enamine786,-7.244
hinge_enamine20726,-8.994
dds5_enamine26673,-8.819
ab_enamine14351,-6.202
dds5_enamine15727,-6.613
dds5_enamine19281,-7.709
psl_enamine4729,-8.129
dds1_enamine4511,-6.787
dds5_enamine7149,-8.134
dds5_enamine27805,-7.824
ab_enamine23114,-6.655
ab_enamine20714,-6.963
dds5_enamine32084,-6.563
ab_enamine25494,-6.926
dds5_enamine19914,-7.706
hinge_enamine7503,-7.303
dds5_enamine42675,-7.27
dds1_enamine7455,-7.102
dds5_enamine1513,-6.687
fda_enamine255,-5.021
dds5_enamine28660,-6.531
ab_enamine4749,-6.846
ab_enamine6919,-7.549
dds1_enamine7255,-6.468
dds1_enamine3181,-6.239
dds5_enamine10813,-5.86
dds5_enamine15814,-6.864
ab_enamine25198,-7.114
ab_enamine1269,-7.483
hinge_enamine2624,-7.0
dds1_enamine3125,-7.119
dds5_enamine8031,-7.364
dds5_enamine411,-7.736
dds5_enamine16429,-8.019
dds5_enamine48752,-7.672
dds5_enamine19641,-7.392
hinge_enamine22511,-7.614
dds5_enamine34742,-8.117
dds5_enamine1119,-6.555
hinge_enamine804,-7.802
dds1_enamine2353,-7.767
dds1_enamine962,-6.343
hinge_enamine2297,-8.212
dds5_enamine24993,-7.302
dds5_enamine23536,-7.392
dds5_enamine7445,-8.169
hinge_enamine11593,-8.17
dds1_enamine4066,-7.459
dds5_enamine34409,-7.501
hinge_enamine22068,-8.898
dds5_enamine16814,-8.415
hinge_enamine8070,-7.222
dds5_enamine8083,-8.003
hinge_enamine2522,-7.39
hinge_enamine19661,-7.539
hinge_enamine4814,-6.557
dds5_enamine34579,-6.277
hinge_enamine3279,-6.15
hinge_enamine12436,-6.991
ab_enamine22650,-7.493
ab_enamine5383,-7.999
hinge_enamine22808,-7.055
hinge_enamine1552,-8.856
dds5_enamine14835,-8.819
ab_enamine22880,-7.14
dds1_enamine3792,-8.072
ab_enamine21457,-7.401
dds5_enamine41147,-8.086
ab_enamine24968,-6.618
dds5_enamine34343,-7.601
dds5_enamine32598,-7.294
dds5_enamine1081,-7.391
dds5_enamine10239,-8.06
dds5_enamine21760,-7.593
dds5_enamine4844,-7.171
dds5_enamine38090,-7.552
hinge_enamine10300,-8.368
dds5_enamine26217,-7.177
hinge_enamine14122,-7.724
hinge_enamine11361,-6.425
ab_enamine9091,-6.905
ab_enamine2373,-7.012
ab_enamine21516,-7.725
hinge_enamine6181,-6.804
dds5_enamine35789,-6.523
dds1_enamine6179,-6.305
dds5_enamine2686,-6.96
hinge_enamine15772,-7.761
hinge_enamine18884,-7.65
ab_enamine17304,-6.947
dds5_enamine12858,-8.267
ab_enamine19954,-9.687
dds5_enamine13734,-6.205
dds5_enamine49694,-7.86
dds1_enamine5630,-8.388
hinge_enamine15122,-7.071
dds5_enamine42456,-8.723
dds5_enamine25664,-7.541
dds5_enamine26510,-7.916
dds5_enamine5488,-7.815
dds1_enamine2234,-7.963
ab_enamine25300,-6.474
dds5_enamine20768,-7.786
dds5_enamine26497,-7.456
dds1_enamine4555,-7.231
dds5_enamine36072,-7.512
dds5_enamine20650,-8.75
ab_enamine25369,-7.848
ab_enamine18739,-6.168
dds5_enamine9236,-7.925
hinge_enamine8663,-7.16
dds5_enamine11802,-7.513
ab_enamine10493,-6.562
CHEMBL3774959,-7.221
ab_enamine27886,-8.355
hinge_enamine17576,-8.077
hinge_enamine5653,-7.68
hinge_enamine22572,-7.94
dds5_enamine30564,-6.262
dds5_enamine43660,-8.96
ab_enamine9636,-6.809
dds5_enamine44387,-7.834
psl_enamine4433,-7.831
ab_enamine7409,-7.873
dds1_enamine968,-8.29
psl_enamine3213,-7.402
dds5_enamine18196,-6.744
dds5_enamine41861,-7.846
dds1_enamine3090,-7.567
dds5_enamine44877,-6.924
dds5_enamine35691,-7.938
hinge_enamine1701,-8.703
dds5_enamine41382,-6.531
ab_enamine14982,-6.369
dds1_enamine8842,-5.697
dds5_enamine30806,-6.516
hinge_enamine20080,-6.74
hinge_enamine8082,-8.332
dds5_enamine40246,-6.691
hinge_enamine9715,-8.266
psl_enamine401,-7.656
psl_enamine5086,-6.906
dds1_enamine4325,-7.63
dds5_enamine10898,-6.023
ab_enamine14132,-6.982
ab_enamine27866,-7.868
ab_enamine24682,-8.212
dds1_enamine8631,-6.75
ab_enamine10371,-6.99
fda_enamine1024,-6.876
dds5_enamine39098,-7.756
hinge_enamine2079,-8.482
dds5_enamine14224,-5.756
dds5_enamine2433,-8.473
hinge_enamine5200,-9.356
dds1_enamine6699,-6.053
hinge_enamine10102,-7.939
ab_enamine15824,-7.013
dds5_enamine43685,-7.46
ab_enamine5361,-7.178
hinge_enamine16796,-8.202
ab_enamine17960,-6.501
ab_enamine10625,-7.203
ab_enamine23403,-7.551
hinge_enamine3410,-8.186
dds5_enamine18911,-7.226
hinge_enamine8923,-7.133
dds5_enamine3957,-5.853
dds5_enamine112,-6.759
dds5_enamine36797,-7.505
dds5_enamine48333,-7.495
dds5_enamine39901,-6.635
hinge_enamine7472,-7.919
dds5_enamine35152,-7.488
ab_enamine23000,-7.727
ab_enamine14312,-7.728
dds5_enamine19523,-7.013
dds5_enamine32922,-7.381
dds1_enamine6546,-8.455
dds5_enamine28537,-6.55
dds1_enamine4461,-6.761
dds5_enamine27394,-8.234
ab_enamine22136,-6.451
dds1_enamine8042,-6.448
dds1_enamine7068,-6.697
ab_enamine1005,-6.839
hinge_enamine11350,-6.65
dds5_enamine34330,-6.907
dds5_enamine6606,-6.876
dds5_enamine18509,-8.098
dds5_enamine3562,-5.72
dds5_enamine20496,-6.672
dds5_enamine17896,-7.98
ab_enamine13708,-8.567
ab_enamine8750,-7.412
dds5_enamine35720,-7.387
psl_enamine5492,-6.065
ab_enamine15441,-6.938
dds5_enamine9496,-8.204
dds5_enamine48153,-7.667
hinge_enamine18605,-7.962
dds1_enamine7500,-9.714
dds5_enamine45469,-7.554
dds5_enamine47155,-6.992
dds1_enamine7712,-7.793
ab_enamine11541,-6.549
dds1_enamine2272,-7.779
dds5_enamine47893,-7.304
ab_enamine226,-7.036
dds5_enamine22889,-7.322
dds1_enamine3211,-9.024
dds5_enamine13712,-7.165
dds5_enamine12531,-7.709
ab_enamine13570,-7.068
dds5_enamine29943,-8.329
dds5_enamine41361,-6.533
ab_enamine24185,-7.531
ab_enamine11321,-7.286
ab_enamine22618,-7.24
ab_enamine24987,-8.638
hinge_enamine5490,-7.928
dds5_enamine9793,-7.627
psl_enamine3561,-6.192
dds5_enamine16908,-7.014
ab_enamine2012,-6.152
ab_enamine27679,-7.324
hinge_enamine5452,-7.511
dds1_enamine5925,-9.252
dds5_enamine8921,-8.146
dds5_enamine26629,-7.969
fda_enamine533,-7.497
dds5_enamine46211,-7.406
dds5_enamine48250,-8.547
dds5_enamine39785,-7.53
hinge_enamine23780,-9.329
dds5_enamine49299,-8.48
hinge_enamine19320,-7.603
dds5_enamine2920,-7.842
hinge_enamine15410,-8.888
ab_enamine861,-8.448
dds5_enamine19562,-6.838
dds5_enamine23739,-7.221
dds1_enamine227,-7.003
dds5_enamine32420,-7.655
dds5_enamine21424,-6.662
dds5_enamine14717,-8.398
ab_enamine11813,-6.319
dds1_enamine3895,-6.891
dds1_enamine1217,-7.007
ab_enamine8347,-9.248
dds1_enamine6927,-7.383
hinge_enamine684,-7.551
hinge_enamine3787,-8.766
dds5_enamine12090,-7.434
dds5_enamine9478,-6.98
hinge_enamine837,-6.766
dds5_enamine16832,-7.502
hinge_enamine20956,-7.906
dds5_enamine47281,-7.786
hinge_enamine16560,-6.936
hinge_enamine6730,-7.638
hinge_enamine10038,-7.925
hinge_enamine17611,-7.528
dds5_enamine7131,-8.316
dds5_enamine39696,-7.634
dds5_enamine1411,-7.712
dds5_enamine15844,-7.209
hinge_enamine18381,-7.141
dds1_enamine4685,-7.923
psl_enamine1471,-9.37
hinge_enamine23126,-7.285
ab_enamine26282,-8.579
dds5_enamine27438,-8.22
ab_enamine11466,-6.122
dds5_enamine44050,-7.356
dds5_enamine8170,-7.066
hinge_enamine2383,-7.778
ab_enamine1217,-7.263
hinge_enamine1642,-7.416
dds5_enamine49758,-8.56
hinge_enamine15269,-8.388
CHEMBL3917330,-8.02
ab_enamine17725,-8.354
dds5_enamine13839,-8.641
ab_enamine8250,-7.261
dds5_enamine21323,-8.419
ab_enamine17627,-7.576
ab_enamine18144,-7.657
dds5_enamine22960,-7.91
ab_enamine19590,-7.261
dds5_enamine32120,-7.465
ab_enamine18256,-6.767
dds5_enamine24528,-8.275
dds5_enamine19440,-7.798
ab_enamine10584,-6.924
dds5_enamine7580,-6.134
dds1_enamine1907,-7.127
dds5_enamine35248,-6.519
ab_enamine1136,-7.69
dds5_enamine20803,-8.122
hinge_enamine1250,-8.156
ab_enamine11589,-6.601
dds5_enamine37616,-7.089
dds5_enamine42015,-7.284
hinge_enamine2320,-7.101
dds5_enamine22339,-7.342
dds5_enamine31215,-6.634
psl_enamine4476,-8.128
dds1_enamine2298,-7.375
dds5_enamine17532,-7.394
hinge_enamine9097,-7.144
dds5_enamine49685,-7.35
dds5_enamine38184,-6.765
hinge_enamine19187,-7.505
dds5_enamine19266,-7.37
hinge_enamine7807,-6.682
dds5_enamine39641,-7.113
hinge_enamine17512,-6.809
ab_enamine18637,-6.548
hinge_enamine9258,-8.986
ab_enamine18515,-7.188
ab_enamine20008,-6.823
hinge_enamine10415,-6.988
ab_enamine4285,-7.512
hinge_enamine18495,-7.578
dds5_enamine36038,-6.679
ab_enamine24666,-7.503
dds5_enamine1201,-6.702
dds5_enamine4865,-6.773
ab_enamine15334,-7.494
dds5_enamine31480,-7.406
dds5_enamine9471,-7.797
ab_enamine23015,-8.087
