Name,SMILES,Affinity
ab_enamine10008,O=C1N(CCN2NS(=O)(=O)c3ccccc3C2=O)S(=O)(=O)c2ccccc12,-10.122
dds5_enamine37236,Fc1cc(C(=O)NC2CCCN(C2)c2cc(ncn2)N2CCOCC2)c2ncccc2c1,-10.118
hinge_enamine13716,Cc1nc2cc(F)ccc2cc1C(=O)Nc1nc2ccccc2[nH]1,-10.108
dds5_enamine31064,CC(C)c1cc(NC(=O)N2CCOC(C2)c2cccc(Cl)c2)no1,-10.105
hinge_enamine15354,Cc1nc2cc(NC(=O)c3cc(nc4onc(C)c34)c3ccccc3)ccc2o1,-10.095
dds5_enamine16194,Cn1c(=O)n(C)c2ncc(cc2c1=O)c1nc(no1)C1(CC1)c1cccc(F)c1,-10.094
hinge_enamine5615,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(CC1)C(=O)c1cc2ccccc2o1,-10.088
ab_enamine28569,COC(=O)c1c(CSc2nnc(o2)c2ccco2)nc2ccccc2c1c1ccccc1,-10.087
dds5_enamine13905,NC(=O)c1cccc(c1)C(=O)N1CCC(CC1)C(=O)N1CCc2ccccc12,-10.085
dds5_enamine16141,O=C(N1CCc2ccccc12)N1CCN(CC1)c1ncnc2ccsc12,-10.084
hinge_enamine9341,Clc1ccccc1n1ccc(n1)C(=O)Nc1nnc2ccccn12,-10.082
hinge_enamine6484,CCn1c(=O)c(=O)[nH]c2cc(ccc12)C(=O)N1CCC(=CC1)c1c[nH]c2ncccc12,-10.079
dds1_enamine9898,CC1CN(Cc2ccccc12)C(=O)CCN1C(=O)c2ccccc2C1=O,-10.076
psl_enamine3799,Fc1ccc(cc1)C(=O)N1CCCC(C1)c1nc(no1)c1ccc(F)cc1,-10.073
dds5_enamine25192,Fc1ccc(cc1)c1cccc(n1)C(=O)N1CCC(CC1)C(=O)N1CCNCC1,-10.07
hinge_enamine13518,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCC(CC1)n1c(=O)[nH]c2ccccc12,-10.061
hinge_enamine15692,Cc1cc(C)n2nc(nc2n1)C(=O)N1CCCC(C1)c1nc2ccccc2[nH]1,-10.059
dds5_enamine8519,O=C(Nc1ccc2CCNC(=O)c2c1)N1Cc2ccccc2-c2ccccc2C1,-10.059
hinge_enamine15964,CC1CC1c1nnc(o1)c1cnc2onc(c3ccccc3)c2c1,-10.049
dds5_enamine750,Fc1cccc(n1)C(=O)Nc1cccc(c1)c1nc2ccccc2s1,-10.045
dds5_enamine441,Cc1noc(n1)C1CCN(CC1)C(=O)C1(CC1)c1ccccc1C,-10.04
dds5_enamine26439,Fc1cccc2cc(NC(=O)C(=O)N3Cc4ccccc4C4(CCC4)C3)cnc12,-10.039
dds5_enamine46793,Fc1ccc(OCC(=O)N2CCN(CC2)C(=O)NCc2nnc3ccc(cn23)C(F)(F)F)cc1,-10.037
dds1_enamine4541,Cc1nnc(N2CCN(CC2)C(=O)c2cccc3ccccc23)n1C,-10.031
ab_enamine24070,Cc1cccc2nc(cn12)C(=O)N1CCCc2ccc(cc12)[N+](=O)[O-],-10.029
dds1_enamine3415,O=C(N1CCN(CC1)c1ccc2ccccc2n1)c1onc2CCCCc12,-10.025
dds5_enamine92,COc1ccc(cc1)c1cc(NC(=O)c2cc(no2)c2ccccc2F)ncn1,-10.021
dds5_enamine2429,CC1(NC(=O)NC1=O)c1cccc(c1)c1noc(Cc2cc3ccccc3[nH]c2=O)n1,-10.02
dds5_enamine18598,COc1cccc2oc(cc(=O)c12)C(=O)N1CC2(CCCC2)c2cc3OCCOc3cc2C1C,-10.019
dds5_enamine17163,O=C(NCc1cccnc1n1cnc2ccccc12)C1COc2ccccc2C1,-10.017
hinge_enamine4932,O=C(Cn1[nH]c(=O)c2ccccc2c1=O)Nc1nc(cs1)c1ccc2OCOc2c1,-10.016
hinge_enamine9282,Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)N1CCCC1c1nnc2ccccn12,-10.01
